name,reviews,review_datetime_utc,Location_Unique,Status,Lat,Long,Translated_Review,Sentiment_Score,O2_mg/l,O2_%,T_oC,ZICHT_m,INTTNLETRCCN_nKVE/dl,E_COLI_nKVE/dl,CHLFa_ug/l_blauwalg,FG,TG,SQ,DR,RH,Amenities_Score,Normalized_Amenities_Score
Park de Oeverlanden,1435,2019-08-08,Nieuwemeer,official,52.3349228,4.8191074,"Rest , sun....nature",0.0,,,,,,,,4.7,19.0,11.0,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-08-08,Nieuwemeer,official,52.3349228,4.8191074,Top!,0.2714,,,,,,,,4.7,19.0,11.0,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-08-07,Nieuwemeer,official,52.3349228,4.8191074,Lots of greenery,0.0,,,,,,,,6.8,19.3,11.7,0.9,1.0,4.0,0.29
Park de Oeverlanden,1435,2019-08-06,Nieuwemeer,official,52.3349228,4.8191074,"Y, oiy, uo",0.0,,,,,,,,5.0,19.2,8.1,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-08-04,Nieuwemeer,official,52.3349228,4.8191074,"Quiet, Tolkien Lake, Scottish highlanders, cruising gays, multiple beaches, marina. In short: everything",0.0,,,,,,,,2.1,19.7,5.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-31,Nieuwemeer,official,52.3349228,4.8191074,"We got lost somewhere in the bushes and walked around and couldn't find any exit and now I've got at least 10 mosquito bites on my legs (the park will probably be fine, just don't go off track :(( rip)",-0.128,,,,,,,,6.4,18.1,6.5,4.2,14.5,4.0,0.29
Park de Oeverlanden,1435,2019-07-29,Nieuwemeer,official,52.3349228,4.8191074,Nice,0.4215,,,,,,,,3.0,19.7,12.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-29,Nieuwemeer,official,52.3349228,4.8191074,Lovely walks with the dogs,0.5859,,,,,,,,3.0,19.7,12.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-28,Nieuwemeer,official,52.3349228,4.8191074,Lovely by the water,0.5859,,,,,,,,4.2,19.3,2.9,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-07-27,Nieuwemeer,official,52.3349228,4.8191074,Muuuu,0.0,,,,,,,,3.5,21.9,8.4,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-27,Nieuwemeer,official,52.3349228,4.8191074,The water is filthy,0.0,,,,,,,,3.5,21.9,8.4,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-27,Nieuwemeer,official,52.3349228,4.8191074,Excellent place to relax and sunbathe on hot summer days. You can also swim in the lake and share with the cows that walk freely around the place.,0.8934,,,,,,,,3.5,21.9,8.4,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-26,Nieuwemeer,official,52.3349228,4.8191074,Lovely piece of greenery and coolness in Amsterdam!,0.6239,,,,,,,,5.1,26.9,11.7,0.7,2.3,4.0,0.29
Park de Oeverlanden,1435,2019-07-25,Nieuwemeer,official,52.3349228,4.8191074,It is very nice to swim there and the water is clean,0.6997,,,,,,,,2.8,28.6,13.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-25,Nieuwemeer,official,52.3349228,4.8191074,Beautiful park but very small beaches full of dung,0.3506,,,,,,,,2.8,28.6,13.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-25,Nieuwemeer,official,52.3349228,4.8191074,"Great lake to swim in, plenty of trails to walk or bike. It's a great for a day break from the city.",0.8481,,,,,,,,2.8,28.6,13.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-25,Nieuwemeer,official,52.3349228,4.8191074,Great place to go swimming. Stayed at the hotel across the street and saw the sign for this park. I was intrigued. I'm so glad I went. Jump right off the pier and just go swimming. Lots of people to interact with if you'd like to.,0.8877,,,,,,,,2.8,28.6,13.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-25,Nieuwemeer,official,52.3349228,4.8191074,Fine swimming water,0.2023,,,,,,,,2.8,28.6,13.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-23,Nieuwemeer,official,52.3349228,4.8191074,Too bad the bottom vh water at the beaches has a lot of very sharp stones right after the line with orange balls. I had to take my daughter to the doctor for treatment.,-0.5423,,,,,,,,2.9,24.3,14.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-23,Nieuwemeer,official,52.3349228,4.8191074,"I loved it! It is a path with a lot of nature, a forest on one side and if you want it has the bike path.  There are also different spots for sunbathing and a good swim. Super quiet, you just have to be careful with the area where the boats pass.",0.9168,,,,,,,,2.9,24.3,14.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-23,Nieuwemeer,official,52.3349228,4.8191074,Wonderful,0.5719,,,,,,,,2.9,24.3,14.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-21,Nieuwemeer,official,52.3349228,4.8191074,Excellent for hikes and to chill out,0.5719,,,,,,,,4.4,18.8,12.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-21,Nieuwemeer,official,52.3349228,4.8191074,Fine Park to recreate for anything and everything. Relatively clean and safe.,0.7506,,,,,,,,4.4,18.8,12.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-20,Nieuwemeer,official,52.3349228,4.8191074,"Neat nice beach, unfortunately no showers available",0.296,,,,,,,,6.0,19.2,5.4,3.7,5.6,4.0,0.29
Park de Oeverlanden,1435,2019-07-19,Nieuwemeer,official,52.3349228,4.8191074,Great Park!,0.6588,,,,,,,,2.7,18.8,5.7,0.5,0.4,4.0,0.29
Park de Oeverlanden,1435,2019-07-17,Nieuwemeer,official,52.3349228,4.8191074,"Cleanest water in Amsterdam, perhaps the Netherlands. Quiet recreation (when Schiphol runway is not open)",0.0,,,,,,,,1.5,18.2,9.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-15,Nieuwemeer,official,52.3349228,4.8191074,"Cozy lake, also includes terrace",0.0,,,,,,,,3.4,15.2,0.7,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-07-14,Nieuwemeer,official,52.3349228,4.8191074,Piece of tranquility just off the highway,0.4215,,,,,,,,3.8,15.3,3.1,1.1,1.1,4.0,0.29
Park de Oeverlanden,1435,2019-07-11,Nieuwemeer,official,52.3349228,4.8191074,Nice to visit,0.4215,,,,,,,,3.1,18.4,4.7,0.4,0.4,4.0,0.29
Park de Oeverlanden,1435,2019-07-11,Nieuwemeer,official,52.3349228,4.8191074,"Very nice place for swimming. Also the harbour Onklaar anker is really nice. They have some public sporting events, sailing etc. Everybody can join. Recommended!",0.8583,,,,,,,,3.1,18.4,4.7,0.4,0.4,4.0,0.29
Park de Oeverlanden,1435,2019-07-09,Nieuwemeer,official,52.3349228,4.8191074,Gorgeous lake,0.6124,,,,,,,,3.2,15.1,13.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-07,Nieuwemeer,official,52.3349228,4.8191074,Very nice! Quiet and you can relax away from the hustle and bustle of the city. :),0.8513,,,,,,,,3.8,14.4,6.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-04,Nieuwemeer,official,52.3349228,4.8191074,Wonderful wondrous ecological Nature spot you can of course enjoy hiking and beautiful wondrous bird watching like kingfisher or nightingale excursions and Woodpeckers at nuthatch and tree creepers,0.9231,,,,,,,,2.8,16.4,13.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-07-03,Nieuwemeer,official,52.3349228,4.8191074,Great place to enjoy the Nature and the occasional cow!,0.8221,6.9,76.0,20.7,0.5,,,,4.0,14.9,10.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-28,Nieuwemeer,official,52.3349228,4.8191074,Enjoyed swimming in crystal clear water.,0.7096,,,,,,,,4.5,18.1,10.4,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-27,Nieuwemeer,official,52.3349228,4.8191074,"Nice swim, clean beach, just don't go past the buoys, there are sharp things on the bottom there.",0.6705,,,,,,,,4.9,16.5,11.4,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-25,Nieuwemeer,official,52.3349228,4.8191074,Wonderfully quiet and beautifully green,0.8225,,,,,,,,3.6,25.3,9.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-25,Nieuwemeer,official,52.3349228,4.8191074,Why spend 3 hours in a traffic jam when this is right around the corner,0.0,,,,,,,,3.6,25.3,9.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-25,Nieuwemeer,official,52.3349228,4.8191074,Beach and water fun with kids.,0.5106,,,,,,,,3.6,25.3,9.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-24,Nieuwemeer,official,52.3349228,4.8191074,Beautiful bicycle routes right through the riparian lands,0.5994,,,,,,,,4.2,25.5,11.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-24,Nieuwemeer,official,52.3349228,4.8191074,You can walk nice quiet park,0.4215,,,,,,,,4.2,25.5,11.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-23,Nieuwemeer,official,52.3349228,4.8191074,Beautiful,0.5994,,,,,,,,3.6,22.5,12.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-23,Nieuwemeer,official,52.3349228,4.8191074,Fantastic park to enjoy a beautiful view of the water. Nice cycle paths through the nature.,0.926,,,,,,,,3.6,22.5,12.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-21,Nieuwemeer,official,52.3349228,4.8191074,"Went here on my first day in Amsterdam and was unfortunate to have a guy try and jump me from behind to rob me, I then witnessed a guy completely starkers getting a BJ in the woods with another guy watching and not me lol should have read the reviews before I ventured into the park it is a legal area for....",-0.8142,,,,,,,,4.5,15.5,13.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-20,Nieuwemeer,official,52.3349228,4.8191074,Beautiful natural area,0.7506,,,,,,,,4.9,16.6,6.8,0.5,0.1,4.0,0.29
Park de Oeverlanden,1435,2019-06-15,Nieuwemeer,official,52.3349228,4.8191074,Beautiful nature,0.5994,,,,,,,,3.4,15.3,3.8,5.1,26.6,4.0,0.29
Park de Oeverlanden,1435,2019-06-12,Nieuwemeer,official,52.3349228,4.8191074,Beautiful piece of Amsterdam,0.5994,10.0,108.0,18.5,1.0,,,,2.7,13.3,0.8,4.6,13.9,4.0,0.29
Park de Oeverlanden,1435,2019-06-10,Nieuwemeer,official,52.3349228,4.8191074,Wonderfully quiet with fine play beaches,0.7964,,,,,,,,5.0,17.5,5.6,0.8,7.5,4.0,0.29
Park de Oeverlanden,1435,2019-06-09,Nieuwemeer,official,52.3349228,4.8191074,Beautiful natural area,0.7506,,,,,,,,4.2,15.3,8.4,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-06-07,Nieuwemeer,official,52.3349228,4.8191074,Greatest place on earth,0.6369,,,,,,,,6.0,15.4,4.8,1.6,3.1,4.0,0.29
Park de Oeverlanden,1435,2019-06-06,Nieuwemeer,official,52.3349228,4.8191074,Love riding my bike here,0.6369,,,,,,,,4.8,14.1,9.4,3.4,7.9,4.0,0.29
Park de Oeverlanden,1435,2019-06-05,Nieuwemeer,official,52.3349228,4.8191074,"beautiful place, gezillig beach",0.5994,,,,,,,,4.2,15.2,0.7,7.0,26.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-05,Nieuwemeer,official,52.3349228,4.8191074,Vis plexus,0.0,,,,,,,,4.2,15.2,0.7,7.0,26.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-05,Nieuwemeer,official,52.3349228,4.8191074,"Beautiful nature, the lake offers lots of activities, beach too small",0.5994,,,,,,,,4.2,15.2,0.7,7.0,26.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-04,Nieuwemeer,official,52.3349228,4.8191074,Super nice super quiet,0.891,,,,,,,,3.9,18.0,7.3,1.2,14.8,4.0,0.29
Park de Oeverlanden,1435,2019-06-04,Nieuwemeer,official,52.3349228,4.8191074,Great,0.6249,,,,,,,,3.9,18.0,7.3,1.2,14.8,4.0,0.29
Park de Oeverlanden,1435,2019-06-03,Nieuwemeer,official,52.3349228,4.8191074,Its nice that they have wild animals live around,0.4215,,,,,,,,4.5,16.5,5.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-06-02,Nieuwemeer,official,52.3349228,4.8191074,Beautiful!!,0.6688,,,,,,,,5.3,22.7,11.4,0.1,0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-29,Nieuwemeer,official,52.3349228,4.8191074,Piece of peace and nature in this hectic environment.,0.5423,,,,,,,,4.0,13.4,12.1,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-29,Nieuwemeer,official,52.3349228,4.8191074,Unspoiled nature water and tranquility,0.4215,,,,,,,,4.0,13.4,12.1,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-28,Nieuwemeer,official,52.3349228,4.8191074,Very nice,0.4754,,,,,,,,3.7,11.6,4.0,2.0,2.3,4.0,0.29
Park de Oeverlanden,1435,2019-05-27,Nieuwemeer,official,52.3349228,4.8191074,Beautiful hiking environment,0.5994,,,,,,,,5.6,14.1,11.3,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-22,Nieuwemeer,official,52.3349228,4.8191074,Beautiful nature,0.5994,,,,,,,,3.3,13.1,9.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-05-21,Nieuwemeer,official,52.3349228,4.8191074,Awesomeness in a form of a park,0.0,,,,,,,,6.7,11.5,0.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-05-21,Nieuwemeer,official,52.3349228,4.8191074,Nice beaches on the Nieuwe Meer. You can take a boat to the Amsterdam forest.,0.4215,,,,,,,,6.7,11.5,0.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-05-20,Nieuwemeer,official,52.3349228,4.8191074,Nice ride...,0.4215,,,,,,,,5.1,12.5,0.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-05-18,Nieuwemeer,official,52.3349228,4.8191074,"Pleasant park on De Nieuwe Meer , you can wr fine walking and summer t.ferry to the other side , the Amsterdam forest .. next to the restaurant Aquarius.
There are some small beaches, which in summer are very busy. Unfortunately no toilets, or clean water nearby, (so you are dependent on t more) or of course t restaurant.
Great natural place to be for a few hours , OR a cup of coffee / wine on the waterfront.",0.8503,,,,,,,,2.3,14.5,10.1,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-15,Nieuwemeer,official,52.3349228,4.8191074,"Absolutely idyllic, quiet.... Relaxation for the soul.... I Love it",0.8344,,,,,,,,4.4,12.4,13.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-05-14,Nieuwemeer,official,52.3349228,4.8191074,Charming!,0.6239,8.8,83.0,13.3,0.4,,,,4.3,11.2,12.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-05-12,Nieuwemeer,official,52.3349228,4.8191074,Nice and quite place.,0.4215,,,,,,,,3.9,9.3,10.0,0.2,0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-12,Nieuwemeer,official,52.3349228,4.8191074,"Fun, especially the rowing",0.5106,,,,,,,,3.9,9.3,10.0,0.2,0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-12,Nieuwemeer,official,52.3349228,4.8191074,A verdant oasis,0.0,,,,,,,,3.9,9.3,10.0,0.2,0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-05,Nieuwemeer,official,52.3349228,4.8191074,Beautiful location,0.5994,,,,,,,,4.8,7.3,6.9,0.5,0.6,4.0,0.29
Park de Oeverlanden,1435,2019-05-04,Nieuwemeer,official,52.3349228,4.8191074,Nice park with highland cattles (hairy cows),0.4215,,,,,,,,5.0,5.9,9.4,1.3,1.3,4.0,0.29
Park de Oeverlanden,1435,2019-05-03,Nieuwemeer,official,52.3349228,4.8191074,Tis oke,0.0,,,,,,,,3.9,7.6,2.3,4.9,2.5,4.0,0.29
Park de Oeverlanden,1435,2019-05-02,Nieuwemeer,official,52.3349228,4.8191074,"A very nice park for cycling. The park path is circular, so you can do several laps. Except for one avenue, the path itself is in the sun when there are no clouds. There are plenty of grassy areas to spend a few hours relaxing. There are drinking water dispensers at the entrances for the summer.",0.624,,,,,,,,4.0,9.5,3.2,0.6,0.1,4.0,0.29
Park de Oeverlanden,1435,2019-05-01,Nieuwemeer,official,52.3349228,4.8191074,"Nice park, quiet except for the airplanes.",0.4215,,,,,,,,2.3,8.7,2.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-04-27,Nieuwemeer,official,52.3349228,4.8191074,Great place! We enjoyed it very much,0.8268,,,,,,,,7.4,10.2,5.0,3.3,2.8,4.0,0.29
Park de Oeverlanden,1435,2019-04-24,Nieuwemeer,official,52.3349228,4.8191074,Great hiking spot,0.6249,,,,,,,,6.5,16.9,9.6,4.1,11.3,4.0,0.29
Park de Oeverlanden,1435,2019-04-24,Nieuwemeer,official,52.3349228,4.8191074,Beautiful,0.5994,,,,,,,,6.5,16.9,9.6,4.1,11.3,4.0,0.29
Park de Oeverlanden,1435,2019-04-22,Nieuwemeer,official,52.3349228,4.8191074,Very nice place to chill,0.4754,,,,,,,,4.9,17.7,12.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-04-22,Nieuwemeer,official,52.3349228,4.8191074,"An alternative place to the big city noise. Free cows walk here. A great deal of greenery. You can walk here as well as ride a bicycle. There are also alleys in the park that serve a sexual purpose - admittedly, we didn't go there by bicycle, but we saw many lonely, sometimes naked people. In the park it is possible to cross the water/river by boat for 1.5 euros. I recommend this place for rest and relaxation.",0.8705,,,,,,,,4.9,17.7,12.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-04-09,Nieuwemeer,official,52.3349228,4.8191074,Loved it,0.5994,,,,,,,,7.3,9.3,11.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-04-07,Nieuwemeer,official,52.3349228,4.8191074,Beautiful park,0.5994,,,,,,,,3.8,14.8,11.3,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-03-25,Nieuwemeer,official,52.3349228,4.8191074,Supper nice there for swimming fishing and walking Parking plenty available also ideal for small children,0.7351,,,,,,,,9.0,7.5,5.7,1.1,1.5,4.0,0.29
Park de Oeverlanden,1435,2019-03-16,Nieuwemeer,official,52.3349228,4.8191074,Nice walks,0.4215,,,,,,,,11.9,9.7,0.7,7.2,5.7,4.0,0.29
Park de Oeverlanden,1435,2019-03-15,Nieuwemeer,official,52.3349228,4.8191074,"Excellent Place To Walk And Bike, Moped, Scooter, Mustache Bike, Scooter Mobile And With The 45 / 50 km. Car To Drive.
Really Fantastic.",0.8221,,,,,,,,9.0,9.2,1.8,3.6,2.4,4.0,0.29
Park de Oeverlanden,1435,2019-03-09,Nieuwemeer,official,52.3349228,4.8191074,Beautiful natural park,0.7506,,,,,,,,9.8,8.6,2.9,3.0,1.2,4.0,0.29
Park de Oeverlanden,1435,2019-03-06,Nieuwemeer,official,52.3349228,4.8191074,"Famous cruising and recreation park of Amsterdam, busy in the summer and dry sunny days. Mixed crowd. Keep it tidy don't litter",0.4215,11.8,103.0,8.2,0.4,,,,6.8,9.4,0.0,7.9,2.3,4.0,0.29
Park de Oeverlanden,1435,2019-03-05,Nieuwemeer,official,52.3349228,4.8191074,Bus station near the city,0.0,9.7,83.0,7.7,0.8,,,,7.2,7.2,7.6,0.3,0.4,4.0,0.29
Park de Oeverlanden,1435,2019-03-02,Nieuwemeer,official,52.3349228,4.8191074,Nice quiet park with benches to sit.  There is a parking lot nearby.,0.4215,,,,,,,,5.9,8.3,3.0,0.5,0.1,4.0,0.29
Park de Oeverlanden,1435,2019-02-19,Nieuwemeer,official,52.3349228,4.8191074,Beautiful piece of natural area to take a walk.,0.7506,,,,,,,,6.5,7.2,3.7,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2019-02-17,Nieuwemeer,official,52.3349228,4.8191074,"Perfect place to walk, to ride by bike, to run or to sit just enjoying  the nature. I hope they will let out of the new planning of the gemeente, according  to which they cut trees everywhere in Amsterdam, planning a new road. Citizens have also rights in places like this.",0.886,,,,,,,,3.7,7.3,8.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-02-17,Nieuwemeer,official,52.3349228,4.8191074,Beautiful park,0.5994,,,,,,,,3.7,7.3,8.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-02-07,Nieuwemeer,official,52.3349228,4.8191074,Good,0.4404,,,,,,,,10.4,7.6,6.7,6.4,4.9,4.0,0.29
Park de Oeverlanden,1435,2019-02-02,Nieuwemeer,official,52.3349228,4.8191074,Beautiful,0.5994,,,,,,,,3.0,2.3,0.0,4.3,0.9,4.0,0.29
Park de Oeverlanden,1435,2019-01-21,Nieuwemeer,official,52.3349228,4.8191074,Park,0.0,,,,,,,,2.8,-1.1,7.4,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-01-20,Nieuwemeer,official,52.3349228,4.8191074,Beautiful place with tranquility,0.7717,,,,,,,,2.0,-1.8,7.3,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2019-01-12,Nieuwemeer,official,52.3349228,4.8191074,جميل جدا,0.0,,,,,,,,8.0,7.9,0.0,3.5,2.0,4.0,0.29
Park de Oeverlanden,1435,2019-01-09,Nieuwemeer,official,52.3349228,4.8191074,A nice place to recover,0.4215,,,,,,,,5.5,4.6,5.1,0.4,0.4,4.0,0.29
Park de Oeverlanden,1435,2018-12-29,Nieuwemeer,official,52.3349228,4.8191074,"One of the most beautiful parks in Amsterdam.   Relax on the edge of the city. Watch out for the Scottish Highlanders though, especially if they are walking with a calf.",0.796,,,,,,,,7.2,8.7,0.0,0.3,0.1,4.0,0.29
Park de Oeverlanden,1435,2018-12-12,Nieuwemeer,official,52.3349228,4.8191074,Beautiful park,0.5994,,,,,,,,2.9,2.2,4.6,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2018-12-08,Nieuwemeer,official,52.3349228,4.8191074,Beautiful unknown park,0.5994,,,,,,,,11.5,9.8,0.7,6.4,6.1,4.0,0.29
Park de Oeverlanden,1435,2018-11-29,Nieuwemeer,official,52.3349228,4.8191074,Beautiful,0.5994,,,,,,,,7.5,10.3,0.3,10.5,3.6,4.0,0.29
Park de Oeverlanden,1435,2018-11-28,Nieuwemeer,official,52.3349228,4.8191074,Fantastic park,0.5574,,,,,,,,7.8,6.5,0.0,6.4,2.9,4.0,0.29
Park de Oeverlanden,1435,2018-11-26,Nieuwemeer,official,52.3349228,4.8191074,"Beautiful park with some nice wildlife (rabbits, crabs, cows) and good trials to stroll around. One area is known as a meeting point for gays, so don’t be surprised if you see naked boys having fun in the bushes ‍",0.9333,,,,,,,,4.9,4.7,0.0,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2018-11-23,Nieuwemeer,official,52.3349228,4.8191074,Good diving spot,0.4939,,,,,,,,3.2,3.4,0.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2018-11-18,Nieuwemeer,official,52.3349228,4.8191074,Superb cycling area,0.6249,,,,,,,,5.8,3.8,6.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2018-11-17,Nieuwemeer,official,52.3349228,4.8191074,"Beautiful lake, worth watching the sunrise from here.",0.7003,,,,,,,,4.9,4.5,7.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2018-10-29,Nieuwemeer,official,52.3349228,4.8191074,Very nice place to spend a couple of hours. A lot of young people having fun.,0.7501,,,,,,,,6.2,5.4,0.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2018-10-23,Nieuwemeer,official,52.3349228,4.8191074,"A piece of nature on the outskirts of Amsterdam, such a frayed edge, where nature still has a small chance to manifest itself.  Fine sandy beaches and playgrounds and in summer the ferry to the Amsterdamse Bos. This piece is also threatened by the encroaching city. Let us hope that the government will become a little more sensible and let the green stay green!",0.4574,,,,,,,,9.0,13.4,0.6,0.0,-0.1,4.0,0.29
